Name,Symbol,Accession,Description,Entrez,Gene Symbol,Ensembl,MitoCarta2_List,Matrix,IMS,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,Chromosome,Modifications,Acetyl (K) Count,Acetyl (K) Positions,TAC-MI_126_Proteins,DKO_127N_Proteins,Sham_127C_Proteins,DKO_128N_Proteins,DFC_128C_Proteins,Sham_129N_Proteins,DKO_129C_Proteins,TAC-MI_130N_Proteins,Sham_130C_Proteins,DFC_131N_Proteins,TAC-MI_131C_Proteins,TAC-MI_126_Proteins_norm,DKO_127N_Proteins_norm,Sham_127C_Proteins_norm,DKO_128N_Proteins_norm,DFC_128C_Proteins_norm,Sham_129N_Proteins_norm,DKO_129C_Proteins_norm,TAC-MI_130N_Proteins_norm,Sham_130C_Proteins_norm,DFC_131N_Proteins_norm,TAC-MI_131C_Proteins_norm,TAC-MI_126_Proteins_norm_log2,DKO_127N_Proteins_norm_log2,Sham_127C_Proteins_norm_log2,DKO_128N_Proteins_norm_log2,DFC_128C_Proteins_norm_log2,Sham_129N_Proteins_norm_log2,DKO_129C_Proteins_norm_log2,TAC-MI_130N_Proteins_norm_log2,Sham_130C_Proteins_norm_log2,DFC_131N_Proteins_norm_log2,TAC-MI_131C_Proteins_norm_log2,A,DKOvsDFC_Log2FC,TACMIvsSham_Log2FC,DKOvsTACMI_Log2FC,DFCvsSham_Log2FC,DKOvsDFC_t,TACMIvsSham_t,DKOvsTACMI_t,DFCvsSham_t,DKOvsDFC_p_value,TACMIvsSham_p_value,DKOvsTACMI_p_value,DFCvsSham_p_value,F,F.p.value,DKOvsDFC_significant,TACMIvsSham_significant,DKOvsTACMI_significant,DFCvsSham_significant
Helicase POLQ-like,Helq,Q2VPA6,Helicase POLQ-like OS=Mus musculus GN=Helq PE=1 SV=2,191578,Helq,ENSMUSG00000035266.16,False,False,False,1,2,11,0,1,5,,0,,307.0,107.9,211.5,67.9,168.8,179.7,109.6,197.8,198.6,135.2,253.6,313.85848422718954,95.69214924969943,232.8806368749658,82.83732419148303,147.34661172049675,212.419631444667,108.30945477138206,187.7599782102292,220.71596111868573,112.02155232225269,252.90556420930648,0.9365436582849309,-0.777098076647432,0.5060201399008708,-0.9852176925808429,-0.15435666447843932,0.3733465534973348,-0.5984113629748125,0.19531902943036528,0.4286204120523198,-0.5497942246452396,0.6250282281609305,7.3574267398916,-0.43483359950585404,0.149634603475232,-1.3725393493597702,-0.788071146378683,-2.14646018114074,0.82582264086534,-7.574946194631339,-3.8901394407655494,0.0590494960247094,0.42932031479416294,2.6489354313405604e-05,0.00336753613694206,25.075911032115897,8.10370597949541e-05,0,0,-1,-1
Lymphatic vessel endothelial hyaluronic acid receptor 1,Lyve1,Q8BHC0,Lymphatic vessel endothelial hyaluronic acid receptor 1 OS=Mus musculus GN=Lyve1 PE=1 SV=1,114332,Lyve1,ENSMUSG00000030787.4,False,False,False,3,1,2,1,1,7,,0,,46.6,49.7,40.7,32.4,58.6,50.3,40.0,43.3,37.7,49.1,57.1,47.64105982080467,44.07692138748899,44.814382604307845,39.52767752288734,51.152318997755394,59.45858353737758,39.52899809174528,41.102159031865135,41.898246395641756,40.68238327679443,56.94364241463486,0.06232431421271212,-0.0498577330421206,-0.025919372309151534,-0.20701800240990753,0.16491845276766615,0.3820039013239631,-0.20696980462957182,-0.15066701507097768,-0.12299133067634749,-0.16547699508168812,0.3196535849154092,5.51180928836056,-0.15433590887018803,-0.00059410476044075,-0.23171880804624803,-0.0779770039365015,-0.876531982339499,-0.0037724094315552603,-1.4713536654611399,-0.442860889197506,0.40253700204691706,0.997068735671396,0.17379104074285398,0.6678605281183879,0.9646445474528359,0.448968759694508,0,0,0,0
Predicted gene 2663,Gm2663,F6R7E8,Predicted gene 2663 OS=Mus musculus GN=Gm2663 PE=3 SV=1,100040208,Gm2663,ENSMUSG00000096525.2,False,False,False,8,1,2,0,1,6,,0,,8.6,13.3,10.2,11.6,13.1,11.8,13.8,12.5,10.8,15.9,12.7,8.792126919719315,11.795232483975926,11.231122913118918,14.151884545231269,11.435074724754191,13.948534507774463,13.637504341652123,11.865519351000328,12.002680665064482,13.174132262750133,12.665223444235773,-0.46670276472301797,-0.042783028086764485,-0.11348470358745066,0.22000730084949272,-0.08752108910067857,0.19912667189672995,0.16659277339032563,-0.03421163411916295,-0.017630230765090182,0.11672105690442702,0.05988564734118462,3.6029149773441,0.10000569814914599,-0.169680163015062,0.261615265884684,-0.00807059527952392,0.62079435952761,-1.1776306366259,1.81568750666208,-0.0500989455629475,0.549456835753782,0.26783479611253797,0.10131557352357701,0.961089663817312,1.13683326995951,0.38325418306495296,0,0,0,0
Fat storage-inducing transmembrane protein 1,Fitm1,Q91V79,Fat storage-inducing transmembrane protein 1 OS=Mus musculus GN=Fitm1 PE=1 SV=1,68680,Fitm1,ENSMUSG00000022215.5,False,False,False,3,1,2,1,1,14,,0,,105.5,150.0,94.0,104.6,159.9,85.8,132.9,93.2,99.0,151.0,107.4,107.85690581748696,133.02893778920216,103.50250527776258,127.61095891648196,139.5777441594042,101.42239498025837,131.3350961598237,88.46931228105845,110.02457276309107,125.11282840724968,107.1059053473167,-0.09091024583084018,0.21171131179501756,-0.15036310899421856,0.15172343196859028,0.28104012284193125,-0.17965254996583724,0.19322369588805977,-0.37677978412724134,-0.06220302796185884,0.12320092583224085,-0.10099077144584001,6.84388498734438,-0.0165677111198637,-0.0588207048273341,0.37511308035186297,0.332860086644392,-0.17672080236024695,-0.701472083263867,4.473447822605309,3.55047846741925,0.8634685384124091,0.4999678150847971,0.0013806921332976,0.00577782371170151,10.8742191947786,0.00207403361852235,0,0,1,0
Gamma-aminobutyric acid receptor-associated protein-like 2,Gabarapl2,P60521,Gamma-aminobutyric acid receptor-associated protein-like 2 OS=Mus musculus GN=Gabarapl2 PE=1 SV=1,93739,Gabarapl2,ENSMUSG00000031950.7,False,False,False,7,1,4,1,1,8,,0,,109.7,179.7,142.6,125.1,132.7,126.1,136.9,141.4,155.8,201.4,133.4,112.1507352433964,159.3686674714642,157.0155026873292,152.62075488003723,115.83468824235733,149.06018656189488,135.28799596899825,134.22275489851572,173.14978218676353,166.872341994835,133.03470924890175,-0.35182081535644105,0.1551081235874694,0.13364711455042322,0.09269127355322215,-0.30519254160245435,0.058635076528590346,-0.08122605846446174,-0.0926306203063696,0.2747606787985921,0.2214849632923377,-0.1054571945809144,7.16111608367862,0.0973782353804706,-0.338983833373778,0.23882732297331896,-0.19753474578093,0.641665049900927,-2.49735612567842,1.7594847284328703,-1.30163729105844,0.536388137037991,0.03292117020142601,0.11085214033254,0.22396609795845798,2.24654160154181,0.14913896304972302,0,0,0,0
"Golgi autoantigen, golgin subfamily b, macrogolgin 1",Golgb1,E9PVZ8,"Golgi autoantigen, golgin subfamily b, macrogolgin 1 OS=Mus musculus GN=Golgb1 PE=1 SV=1",224139,Golgb1,ENSMUSG00000034243.16,False,False,False,1,4,6,0,3,16,,0,,176.0,175.2,144.2,197.1,195.9,157.9,181.2,204.2,132.6,174.5,212.4,179.9318997523953,155.37779933778813,158.7772474580145,240.46003826423131,171.00237699078977,186.6503049811515,179.06636135560612,193.83512411794135,147.3662459432917,144.58403017923888,211.8183826421794,0.023827941316466372,-0.18784265676985878,-0.15661884910120172,0.442174113982329,-0.04960666115361967,0.07671482561204801,0.016871303875314325,0.13120697931347358,-0.2642169255990492,-0.29171483006599175,0.2592047585900943,7.4674792301271795,0.261061665972405,0.25278687610274503,-0.0476789727107478,-0.0559537625804074,1.4851746813584599,1.60784419242421,-0.303260835988058,-0.31831985443603,0.170169164089009,0.14081998594713901,0.7682812951649491,0.7571857785703481,1.61317604821264,0.251176534520887,0,0,0,0
Collagen alpha-1(V) chain,Col5a1,O88207,Collagen alpha-1(V) chain OS=Mus musculus GN=Col5a1 PE=1 SV=2,12831,Col5a1,ENSMUSG00000026837.15,False,False,False,0,1,2,0,1,2,,0,,85.5,65.9,75.0,56.8,59.1,65.2,66.0,112.9,71.6,60.2,105.6,87.41009902744204,58.44404666872283,82.5817861258744,69.2954346697531,51.588772231524636,77.07156355143178,65.22284685137971,107.16937077823496,79.57332737209414,49.87941900739359,105.3108343079762,0.24950856865567328,-0.3312353302723734,0.16753221813182595,-0.08553109646586865,-0.511234292153067,0.0679072550734956,-0.17291399083449832,0.5435293302992799,0.11399352264322626,-0.559846743312697,0.5182905582350017,6.200219499036571,0.33898037854196994,0.32063182044713595,-0.6336696249208988,-0.652018183015734,3.35799994975527,3.5511396569684397,-7.0181722180127,-6.45900814443533,0.00789206403599324,0.00577167794318177,4.92512026031784e-05,9.51979058092843e-05,35.529644812915,1.8611100255926603e-05,0,1,-1,-1
Corticosteroid 11-beta-dehydrogenase isozyme 1,Hsd11b1,P50172,Corticosteroid 11-beta-dehydrogenase isozyme 1 OS=Mus musculus GN=Hsd11b1 PE=1 SV=3,15483,Hsd11b1,ENSMUSG00000016194.14,False,False,False,3,1,2,0,1,1,,0,,38.0,88.6,55.7,50.8,77.5,37.7,77.3,39.9,47.6,116.4,38.7,38.848932901085355,78.57575925415541,61.330739829482724,61.97549438773694,67.65025123423281,44.56438567314384,76.38978881229775,37.87473776839305,52.900703671950865,96.44459090466135,38.59402734582083,-0.5485099886463827,0.4676993474148494,0.11022539422887068,0.1253129149418717,0.2517103319712568,-0.35049374174866177,0.4269948429847892,-0.5851490601111191,-0.10309804717283022,0.7633153669761406,-0.5580073608387854,5.82831305489632,-0.16751048102652696,-0.449433338301222,0.903891171645932,0.6219683143712371,-0.976328613677987,-2.9286961945154304,5.89013410678782,3.62511920687244,0.35330327683369,0.016015305873478002,0.000193772532618731,0.00512536459521504,17.505956292749698,0.000346340358848627,0,0,1,0
Heme-binding protein 1,Hebp1,A0A140T8J4,Heme-binding protein 1 OS=Mus musculus GN=Hebp1 PE=1 SV=1,15199,Hebp1,ENSMUSG00000042770.8,True,False,True,4,1,2,0,1,6,,0,,44.0,111.0,42.3,60.4,123.1,43.6,151.2,43.4,39.4,163.8,42.6,44.98297493809883,98.4414139640096,46.576127374993156,73.68739883896282,107.45478615398785,51.538652927031066,149.41961278679716,41.19708318667314,43.78755724106857,135.7184191596523,42.48334793105858,-0.5837817070454951,0.5461045965044748,-0.5335700935840357,0.1282571439019602,0.6724970547012896,-0.38750595383322395,1.1481368396881901,-0.7106185874818101,-0.6226398146172221,1.0093838421160415,-0.6662633203501818,6.075088878489139,-0.23344092171045602,-0.138982584281002,1.2610540649906998,1.35551240242016,-0.978197571455971,-0.651125914321332,5.90797030666486,5.68006213482345,0.35242519257497207,0.530524475955457,0.000189379805295433,0.000254678330054372,22.4232130704148,0.000128343811727976,0,0,1,1
Procollagen galactosyltransferase 1,Colgalt1,Q8K297,Procollagen galactosyltransferase 1 OS=Mus musculus GN=Colgalt1 PE=1 SV=2,234407,Glt25d1; Colgalt1,ENSMUSG00000034807.9,False,False,False,1,1,2,1,1,8,,0,,58.5,52.9,45.6,34.8,52.0,46.4,45.8,88.6,47.9,64.4,71.2,59.8069098608814,46.914872060325294,50.209725964531636,42.45565363569381,45.39113631200137,54.84847467463857,45.26070281504835,84.10280115989032,53.23411146820265,53.3593784730257,71.00503222280213,0.1468058030127839,-0.20346104350679628,-0.10553952342707262,-0.34754969046221884,-0.251095769642542,0.021945125629593498,-0.2552473873237675,0.6386474777409008,-0.02115537922524613,-0.01776451229817866,0.39441489950254915,5.7554344693769695,-0.134322566127232,0.42820598575965396,-0.6620421005163379,-0.0995135486294521,-1.03029556888252,3.67215151657906,-5.6774519373832595,-0.7632996536083371,0.328594493242203,0.00475421774445335,0.00025555438943580897,0.46396873987311,11.7751297683164,0.00155712300401483,0,1,-1,0
Chitinase-like protein 4,Chil4,Q91Z98,Chitinase-like protein 4 OS=Mus musculus GN=Chil4 PE=1 SV=2,104183,Chi3l4; Chil4,ENSMUSG00000063779.6,False,False,False,2,1,2,0,1,3,,0,,86.8,115.6,105.0,58.3,104.9,81.4,68.5,79.5,94.5,119.1,100.0,88.73914146879495,102.5209680562118,115.61450057622416,71.12541974025716,91.56788844478739,96.22124651973232,67.6934092321138,75.46470307236208,105.02345581931421,98.68170770399627,99.72616885225018,-0.03392417910200063,0.17435232679136003,0.3477556748731745,-0.35312951319894736,0.011346979817774105,0.08286071467977152,-0.4244793976613188,-0.2676927607308963,0.2091448940585119,0.11928790736282124,0.13447735310974185,6.5054228694654705,-0.266402971613263,-0.268966956778204,-0.145372332448582,-0.147936317613523,-1.48999404833502,-1.68189703303303,-0.9090384096213772,-0.827409061700477,0.168921789268971,0.125373143287138,0.38599365642878003,0.42846443996614203,2.3946372574397596,0.13290958014215198,0,0,0,0
Nucleolar RNA helicase 2,Ddx21,Q9JIK5,Nucleolar RNA helicase 2 OS=Mus musculus GN=Ddx21 PE=1 SV=3,56200,Ddx21,ENSMUSG00000020075.8,False,False,False,1,1,2,1,1,10,,0,,68.6,74.7,66.3,52.0,67.7,58.6,61.0,67.5,66.6,81.2,61.8,70.13254728985407,66.24841101902268,73.00229893527296,63.439482444140175,59.095767852355635,69.26984086064267,60.281722089911554,64.07380449540177,74.01653076789762,67.27921633555414,61.63077235069061,0.0864759810397242,0.004277703493310803,0.14433374884566952,-0.05822714695759679,-0.16055333277110417,0.06861921124916481,-0.13188751664556708,-0.0438734925510289,0.16423936843473097,0.026552753097275783,-0.09995727723457826,6.04553624305208,0.005054636466963029,-0.144849039091816,-0.042827390454657006,-0.192731066013436,0.0620157127903685,-1.9869294114346299,-0.5874737053340999,-2.36463186102326,0.9518461252689729,0.0767595367355532,0.5706955746032341,0.0410937519028605,2.88562529301995,0.0922658438002911,0,0,0,0
TBC1 domain family member 5,Tbc1d5,Q80XQ2,TBC1 domain family member 5 OS=Mus musculus GN=Tbc1d5 PE=1 SV=2,72238,Tbc1d5,ENSMUSG00000023923.9,False,False,False,7,3,6,3,3,17,,0,,42.9,25.7,33.6,24.4,43.9,32.0,23.2,33.4,35.8,37.9,50.2,43.85840056464636,22.792291341216636,36.99664018439174,29.767757146865772,38.320593924939615,37.826534258371424,22.926818893212264,31.704667705872875,39.78666368604707,31.40249136844214,50.0625367638296,0.3629723576577364,-0.5813348748107696,0.11751341680312066,-0.1961303171318871,0.16823907848053565,0.14951775700555725,-0.5728446486769654,-0.10518558672389133,0.22240408391900335,-0.11900182062553011,0.5538505541030974,5.091808937760799,-0.47472190913404205,0.107400689103088,-0.7206490552188539,-0.138526456981724,-2.52785829760671,0.639404258235697,-4.290345606238951,-0.737642916793283,0.0312836747354926,0.5377949447780089,0.00181731973750732,0.478700153149983,7.155063620082151,0.008493421258152941,0,0,-1,0
H/ACA ribonucleoprotein complex subunit 3,Nop10,Q9CQS2,H/ACA ribonucleoprotein complex subunit 3 OS=Mus musculus GN=Nop10 PE=3 SV=1,66181,Nop10,ENSMUSG00000027133.3,False,False,False,25,1,2,1,1,2,,0,,10.7,10.8,12.1,7.4,10.4,14.2,6.4,7.1,15.9,12.4,12.0,10.939041632674034,9.578083520822556,13.323194828307736,9.027926347819948,9.078227262400274,16.78552457715232,6.324639694679245,6.739614991368186,17.67061320134493,10.27416604139004,11.967140262270021,0.05397297188180694,-0.13770445651870977,0.3384266966214242,-0.2230468237433536,-0.21503086759126067,0.6717042469453465,-0.7364581784820676,-0.6447752943707923,0.7458387272615723,-0.03649208308727703,0.18356506108331327,3.39744147243833,-0.239975010908775,-0.7210689774113391,-0.229990732446153,-0.711084698948717,-0.9367889929609929,-3.14707850692358,-1.00378592554537,-2.7758570215936698,0.3722581471584771,0.0111533620635,0.340564892235943,0.020663080285168996,6.41728980852453,0.0118974282540825,0,-1,0,0
Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1,Nucks1,Q80XU3,Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 OS=Mus musculus GN=Nucks1 PE=1 SV=1,98415,Nucks1,ENSMUSG00000026434.12,False,False,False,7,2,8,0,2,1,,0,,287.4,315.0,344.3,289.9,316.4,373.3,341.8,354.5,345.6,374.5,318.4,293.8206135729455,279.36076935732456,379.1054528418474,353.67511462608144,276.1876063291775,441.27016370781416,337.77528869396343,336.5061287943693,384.0857812820634,310.29638568552986,317.52812162556455,-0.18488767088900815,-0.2576938482345419,0.18277592208974092,0.08260142586208907,-0.2741747040865654,0.40183891791673076,0.016240500367068478,0.01080949542440024,0.20160527131368156,-0.10617639295504233,-0.07293891680856035,8.38367947526533,0.137224907852348,-0.344412401197776,0.0293883900892631,-0.45224891896086,1.1800855091037599,-3.3114203759709797,0.28256042297003603,-3.8891802087985403,0.266903468396758,0.00851553409168292,0.783623722259521,0.0033726056085790802,6.3093210229648395,0.0125245944421216,0,-1,0,-1
Protein FAM173A,Fam173a,Q501J2,Protein FAM173A OS=Mus musculus GN=Fam173a PE=1 SV=1,214917,Fam173a,ENSMUSG00000057411.8,False,False,False,12,2,4,2,2,17,,0,,72.6,120.5,90.8,87.9,102.2,81.8,105.1,66.7,95.1,139.3,63.9,74.22190864786306,106.86658002399241,99.97901573639194,107.23712513153696,89.21104098243346,96.69407819796196,103.86244248606073,63.31441125693775,105.69027141181779,115.41865561013168,63.72502189658787,-0.3014424324403153,0.22445131651841965,0.12833779072101859,0.22944500985437433,-0.03606526071145755,0.08014000446568748,0.1833146195633848,-0.5307536186076147,0.20848314692105419,0.33551699321037454,-0.5214275694949366,6.51521562835505,0.0626777823959364,-0.590194854216875,0.663611522159682,0.0107388855468704,0.568686774827218,-5.987009281940679,6.73175700259977,0.0974358369654811,0.582868983659126,0.000171169527733805,6.87023672906451e-05,0.9244217792366809,19.4121092588651,0.000229860701497114,0,-1,1,0
RIKEN cDNA 2210010C04 gene,2210010C04Rik,Q9CPN9,RIKEN cDNA 2210010C04 gene OS=Mus musculus GN=2210010C04Rik PE=1 SV=1,67373,2210010C04Rik,ENSMUSG00000029882.5,False,False,False,5,1,2,1,1,6,,0,,21.6,23.3,28.7,23.1,24.0,19.4,22.6,19.8,26.6,39.8,26.4,22.082551333248517,20.663828336589404,31.601296824167935,28.18177008576227,20.94975522092371,22.932336394137675,22.333883921836087,18.79498265198452,29.562157934325484,32.9767587457519,26.32770857699405,-0.16258786696540373,-0.25838716863743105,0.35448903141298427,0.189267497434221,-0.238561344733367,-0.10811138498174078,-0.14626057067641263,-0.3951471484053979,0.25825685286887357,0.4159548724599631,0.09108723022371557,4.627422827047861,-0.160490177823172,-0.323760761482399,0.0837558477558202,-0.0795147359034072,-0.705487703613237,-1.59118329115677,0.411633901759824,-0.34953334339074105,0.4975781463925871,0.144522364434291,0.6898151895499269,0.734375166919718,1.01269902935958,0.429472156979032,0,0,0,0
Zinc phosphodiesterase ELAC protein 2,Elac2,Q80Y81,Zinc phosphodiesterase ELAC protein 2 OS=Mus musculus GN=Elac2 PE=1 SV=1,68626,Elac2,ENSMUSG00000020549.14,True,True,False,2,2,4,0,2,11,,0,,89.7,75.4,87.5,37.5,72.3,68.9,62.8,91.8,71.3,95.7,85.2,91.70392845335148,66.86921272870563,96.34541714685346,45.74962676260109,63.111137603032674,81.44525657505598,62.06052700404009,87.1403741137464,79.23991957584235,79.29336210976024,84.96669586211716,0.29685906280818575,-0.15878234300524952,0.3680915684747843,-0.7063645015807962,-0.24222984637297085,0.12570620255322051,-0.2664485271821766,0.2232168319465977,0.08610294082936853,0.0870756234201373,0.1867729881088973,6.22205257003006,-0.299621345779655,0.0423160570021004,-0.612814751543966,-0.27087734876221103,-1.8382134524346998,0.29025745944018705,-4.20346472455578,-1.66186552950311,0.0977109870529057,0.777907069383695,0.0020738358132379,0.129393047916961,7.50193596478238,0.00730589349818454,0,0,-1,0
"GTPase Era, mitochondrial",Eral1,Q9CZU4,"GTPase Era, mitochondrial OS=Mus musculus GN=Eral1 PE=2 SV=1",57837,Eral1,ENSMUSG00000020832.14,True,True,False,4,1,2,1,1,11,,0,,9.7,15.7,8.6,8.4,11.8,10.1,13.4,11.8,8.5,15.4,9.0,9.916701293171787,13.92369548860316,9.469378142433598,10.247916394822644,10.300296316954158,11.93899987529848,13.24221436073467,11.20105026734431,9.446554227134083,12.759851373984405,8.975355196702516,-0.1395955544919194,0.3500144080497414,-0.20618616811077972,-0.09219714875325025,-0.08484191853021894,0.12815422803275212,0.27761662981599766,0.03610625332665984,-0.20966767404478848,0.22408376506104188,-0.28348682035523787,3.44945585459803,0.108857039772086,-0.0330921691325612,0.307470003544329,0.165520794639682,0.6555945963579449,-0.22282252283057102,2.0703158384700804,0.9968536603406221,0.5277681088922911,0.828429785142851,0.0669499822497379,0.34374828154684,1.8413952211978502,0.207036722344339,0,0,0,0
Mapk-regulated corepressor-interacting protein 1,Mcrip1,Q3UGS4,Mapk-regulated corepressor-interacting protein 1 OS=Mus musculus GN=Mcrip1 PE=1 SV=1,192173,Fam195b; Mcrip1,ENSMUSG00000061111.8,False,False,False,8,1,2,1,1,11,,0,,59.1,33.2,36.8,16.6,39.2,33.3,26.5,70.7,37.1,50.0,86.4,60.42031406458275,29.44373823067675,40.52012972576237,20.25183478024475,34.21793352750873,39.36323721261776,26.18796123578125,67.11137744925786,41.231430803138174,41.428088876572744,86.16340988834416,0.5697448003924812,-0.4673280326009648,-0.006650089861868658,-1.00723626329109,-0.2505362468828558,-0.04844001075378479,-0.6363851342972175,0.7212684856682134,0.018455643332308647,0.025320385922222854,1.081786462372552,5.34721697770404,-0.5910418795827739,0.803144735238862,-1.49458305954084,-0.100396444719204,-3.3299823809081,5.0590911489006,-9.41453214602854,-0.565642475718916,0.00826117713466845,0.0005922064562331059,4.25492736301238e-06,0.584854846364203,29.8728002664267,3.8962305911390204e-05,0,1,-1,0
Progestin and adipoQ receptor family member 9,Paqr9,Q6TCG2,Progestin and adipoQ receptor family member 9 OS=Mus musculus GN=Paqr9 PE=1 SV=2,75552,Paqr9,ENSMUSG00000064225.6,False,False,False,3,1,2,1,1,9,,0,,46.7,66.5,54.8,40.8,50.3,36.6,47.6,37.1,47.2,48.3,42.0,47.743293854754896,58.97616241987963,60.339758395972225,49.775593917709976,43.90719531718594,43.26409855801232,47.03950772917689,35.216861433768976,52.45615994361514,40.01953385476927,41.884990917945075,0.029844061643601982,0.33467790815965337,0.36765487876063574,0.0899844890524717,-0.09099665947354652,-0.1122836978220132,0.008418921279155889,-0.40918770080139133,0.16565815779233795,-0.22474967818509928,-0.15902068040580275,5.547382135985051,0.302233608326419,-0.31979788609818394,0.323815212684958,-0.298216281739645,1.84113766254399,-2.1780813738053,2.20544260598198,-1.8166650325059,0.0972518903669385,0.0560395714098991,0.0535553907193679,0.10115662506963499,2.76331229916322,0.100810610495899,0,0,0,0
